Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,FIBRA OPTICA,SATELITAL,WIMAX,WIRELESS,DIAL UP,OTROS,Total general,TELEFONIAFIJA,3G,4G,Latitud,Longitud
SALTA,Capital,Atocha,730.0,0.0,0.0,55.0,0.0,0.0,14.0,0.0,0.0,69.0,--,SI,SI,-24.8166716062155,-65.4787180407276
SALTA,Capital,El Tipal - La Almudena,0.0,0.0,0.0,0.0,2.0,0.0,70.0,0.0,0.0,72.0,--,SI,SI,-24.7589,-65.4719
SALTA,Capital,La Ciénaga y Barrio San Rafael,5342.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,--,--,SI,-24.8,-65.4833
SALTA,Capital,Las Costas,442.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,--,SI,--,-24.7690498139422,-65.4860333610823
SALTA,Capital,Salta,520683.0,18232.0,76591.0,31933.0,8.0,0.0,1509.0,5.0,85.0,128363.0,SI,SI,SI,-24.7823766403156,-65.4141329991055
SALTA,Capital,Villa San Lorenzo,7004.0,372.0,1907.0,6.0,1.0,0.0,116.0,0.0,3.0,2405.0,SI,SI,SI,-24.7333009865645,-65.4847891426227
SALTA,Cerrillos,Cerrillos,11869.0,632.0,2462.0,601.0,3.0,0.0,336.0,0.0,80.0,4114.0,SI,SI,SI,-24.899748268594,-65.4884058419647
SALTA,Cerrillos,La Merced,7708.0,0.0,0.0,943.0,1.0,0.0,42.0,0.0,70.0,1056.0,SI,SI,SI,-24.9660896493444,-65.4895901036815
SALTA,Cerrillos,San Agustín,743.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,20.0,103.0,SI,--,--,-24.9967896088099,-65.4377599331623
SALTA,Cerrillos,Barrio Los Pinares,0.0,130.0,0.0,34.0,0.0,0.0,41.0,0.0,0.0,205.0,--,--,--,-24.8581686105385,-65.3991341395925
SALTA,Cerrillos,Barrio El Congreso,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,--,--,SI,-24.8774314408788,-65.478464215737
SALTA,Cerrillos,Barrio Las Tunas,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,--,--,SI,-24.8581686105385,-65.3991341395925
SALTA,Chicoana,Barrio La Rotonda,989.0,0.0,0.0,160.0,0.0,0.0,2.0,0.0,10.0,172.0,--,--,--,-25.0825653440585,-65.5369944152078
SALTA,Chicoana,Chicoana,4202.0,199.0,0.0,151.0,2.0,0.0,15.0,0.0,15.0,382.0,SI,SI,SI,-25.1056023710125,-65.5368903535961
SALTA,Chicoana,El Carril,9658.0,223.0,0.0,800.0,2.0,0.0,607.0,0.0,120.0,1752.0,SI,SI,SI,-25.0768547028405,-65.4938473919709
SALTA,Chicoana,Barrio Finca La Maroma,69.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,--,--,--,-25.1512347050013,-65.4426106862489
SALTA,Chicoana,Barrio Santa Teresita,721.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,--,--,--,-25.0370260259242,-65.5726459572587
SALTA,General Güemes,Campo Santo,5868.0,133.0,0.0,40.0,1.0,0.0,5.0,0.0,0.0,179.0,SI,SI,SI,-24.6839924533229,-65.102855681603
SALTA,General Güemes,El Bordo,5833.0,0.0,0.0,61.0,0.0,0.0,5.0,0.0,0.0,66.0,--,--,--,-24.6621589660645,-65.1052551269531
SALTA,General Güemes,General Güemes,31494.0,2441.0,0.0,130.0,5.0,0.0,0.0,0.0,0.0,2576.0,SI,SI,SI,-24.6684436198384,-65.0493527755239
SALTA,General Güemes,Cobos,895.0,0.0,0.0,60.0,0.0,0.0,3.0,0.0,0.0,63.0,--,--,SI,-24.7414709076566,-65.0839324652619
SALTA,Grl. José de San Martín,Aguaray,10410.0,745.0,433.0,91.0,4.0,0.0,2.0,0.0,0.0,1275.0,SI,--,SI,-22.2388143093458,-63.7283889210813
SALTA,Grl. José de San Martín,Campamento Vespucio,1531.0,167.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,209.0,SI,--,SI,-22.5800471662206,-63.8523231844895
SALTA,Grl. José de San Martín,Campichuelo,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,--,--,SI,-23.1062412034464,-63.9953139246427
SALTA,Grl. José de San Martín,Campo Durán,620.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,--,--,SI,-22.1925191184959,-63.6556166497527
SALTA,Grl. José de San Martín,Coronel Cornejo,2672.0,16.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,61.0,SI,--,SI,-22.736606161274,-63.8212340428559
SALTA,Grl. José de San Martín,Dragones,1779.0,0.0,0.0,50.0,2.0,0.0,12.0,0.0,0.0,64.0,SI,--,SI,-23.2581867482105,-63.3390555232417
SALTA,Grl. José de San Martín,Embarcación,20843.0,970.0,1299.0,3.0,4.0,0.0,0.0,0.0,535.0,2811.0,SI,SI,SI,-23.2042135269827,-64.0900817936338
SALTA,Grl. José de San Martín,General Ballivián,2071.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,52.0,--,--,SI,-22.9276105225425,-63.8522934424036
SALTA,Grl. José de San Martín,General Mosconi,15295.0,1354.0,0.0,60.0,1.0,0.0,2.0,0.0,0.0,1417.0,SI,SI,SI,-22.5872984531874,-63.8075098662841
SALTA,Grl. José de San Martín,Hickman,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,--,--,SI,-23.2174884897188,-63.5643624737058
SALTA,Grl. José de San Martín,Misión El Cruce - El Milagro - El Jardín de San Martín,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,--,SI,SI,-22.5413249097327,-63.7927888759365
SALTA,Grl. José de San Martín,Misión Kilómetro 6,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,--,--,--,-22.5060228278102,-63.7399721901134
SALTA,Grl. José de San Martín,Pacará,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,--,--,--,-22.4452723425454,-63.43543212618
SALTA,Grl. José de San Martín,Padre Lozano,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,SI,-23.215724803759,-63.8426467906727
SALTA,Grl. José de San Martín,Piquirenda,505.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,--,--,--,-22.3335490812005,-63.7596847135861
SALTA,Grl. José de San Martín,Profesor Salvador Mazza,18899.0,1009.0,0.0,91.0,1.0,0.0,0.0,0.0,0.0,1101.0,SI,SI,SI,-22.0542634419099,-63.6872829649674
SALTA,Grl. José de San Martín,Tartagal,63196.0,3463.0,4429.0,1.0,3.0,0.0,2.0,0.0,3020.0,10918.0,SI,SI,SI,-22.5098645099451,-63.7970472996098
SALTA,Grl. José de San Martín,Tobantirenda,849.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,--,--,--,-22.13833247169,-63.7061819675909
SALTA,Grl. José de San Martín,Yacuy,1686.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,--,--,SI,-22.3765769868638,-63.7654304903786
SALTA,Guachipas,Guachipas,2073.0,0.0,0.0,3.0,2.0,0.0,110.0,0.0,35.0,150.0,SI,--,SI,-25.5235484724461,-65.5187644501144
SALTA,Iruya,Iruya,1523.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,80.0,126.0,--,--,--,-22.7789158765788,-65.2063598136374
SALTA,Iruya,Pueblo Viejo,155.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,--,--,--,-22.8263430234688,-65.2018356755618
SALTA,Iruya,Isla de Cañas,1295.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,--,--,SI,-22.8864200252899,-64.6573757192202
SALTA,La Caldera,La Caldera,2186.0,0.0,0.0,50.0,3.0,0.0,8.0,0.0,293.0,354.0,SI,SI,SI,-24.6049486234217,-65.3823377302988
SALTA,La Caldera,Vaqueros,4575.0,167.0,0.0,90.0,0.0,0.0,469.0,0.0,250.0,976.0,SI,SI,SI,-24.6945211920197,-65.4026944187147
SALTA,La Candelaria,El Jardín,1221.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,43.0,SI,--,SI,-26.0938834199791,-65.41384156239
SALTA,La Candelaria,El Tala,2632.0,0.0,0.0,41.0,5.0,0.0,89.0,0.0,0.0,135.0,SI,SI,SI,-26.1208917578309,-65.2873058787689
SALTA,La Candelaria,La Candelaria,649.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,SI,--,SI,-26.0961790089843,-65.0610119525095
SALTA,La Poma,La Poma,614.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,45.0,--,--,--,-24.7129010493055,-66.1997385176463
SALTA,La Viña,Coronel Moldes,4116.0,52.0,0.0,0.0,1.0,0.0,5.0,0.0,115.0,173.0,SI,SI,SI,-25.2889404681421,-65.4745373510335
SALTA,La Viña,La Viña,1825.0,0.0,0.0,1.0,1.0,0.0,98.0,0.0,0.0,100.0,SI,--,SI,-25.4719724619835,-65.5719838890076
SALTA,La Viña,Ampascachi,118.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,--,-25.355455514438,-65.5323044668329
SALTA,La Viña,Talapampa,341.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,--,-25.5463746287562,-65.559672881754
SALTA,La Viña,Cabra Corral,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,SI,-25.290036707535,-65.38778537012
SALTA,Los Andes,Olacapato,218.0,0.0,0.0,31.0,3.0,0.0,3.0,0.0,0.0,37.0,--,--,--,-24.1197745515994,-66.7142594000385
SALTA,Los Andes,San Antonio de los Cobres,4763.0,0.0,0.0,2.0,16.0,0.0,109.0,0.0,0.0,127.0,SI,--,SI,-24.2099310029638,-66.315435998094
SALTA,Los Andes,Tolar Grande,230.0,0.0,0.0,20.0,2.0,0.0,12.0,0.0,0.0,34.0,--,--,SI,-24.5579851944765,-67.4369653675359
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,168.0,0.0,0.0,28.0,0.0,0.0,20.0,0.0,0.0,48.0,--,--,--,-24.478105777316,-66.6785400667592
SALTA,Metán,El Galpón,5675.0,216.0,65.0,91.0,1.0,0.0,3.0,0.0,0.0,376.0,SI,SI,SI,-25.3915864503967,-64.6595062933993
SALTA,Metán,El Tunal,0.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,81.0,--,--,SI,-25.2652645771513,-64.4061042227155
SALTA,Metán,Metán Viejo,377.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,43.0,--,--,SI,-25.5418039517985,-64.9849385087879
SALTA,Metán,Río Piedras,1420.0,34.0,0.0,15.0,1.0,0.0,2.0,0.0,0.0,52.0,SI,SI,SI,-25.3211818761179,-64.917329424853
SALTA,Metán,San José de Metán,28295.0,3398.0,608.0,120.0,2.0,0.0,0.0,0.0,0.0,4128.0,SI,SI,SI,-25.5077205377148,-64.9821245409304
SALTA,Metán,Lumbreras,297.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,--,--,--,-25.2172575790264,-64.9306861458005
SALTA,Metán,San José de Orquera,155.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,--,--,--,-25.2783094165373,-64.0850561648465
SALTA,Molinos,Molinos,1183.0,3.0,0.0,3.0,0.0,0.0,45.0,0.0,0.0,51.0,SI,--,SI,-25.4442432937572,-66.3088500894253
SALTA,Molinos,Seclantás,560.0,0.0,0.0,2.0,2.0,0.0,21.0,0.0,0.0,25.0,SI,--,SI,-25.3305099574445,-66.2484466228606
SALTA,Orán,Aguas Blancas,2395.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,0.0,76.0,SI,--,SI,-22.7245611902241,-64.346319220401
SALTA,Orán,Colonia Santa Rosa,15562.0,0.0,253.0,0.0,3.0,0.0,16.0,0.0,100.0,372.0,SI,SI,SI,-23.3885957203176,-64.4234333229489
SALTA,Orán,Hipólito Yrigoyen,10196.0,524.0,423.0,250.0,1.0,0.0,85.0,0.0,40.0,1323.0,SI,SI,SI,-23.2382702479068,-64.2718125360107
SALTA,Orán,Pichanal,22439.0,441.0,97.0,1.0,1.0,0.0,0.0,0.0,103.0,643.0,SI,SI,SI,-23.3133896525098,-64.219751841333
SALTA,Orán,San Ramón de la Nueva Orán,76070.0,4093.0,2299.0,5.0,3.0,0.0,0.0,0.0,580.0,6980.0,SI,SI,SI,-23.1298138873917,-64.3185884747041
SALTA,Orán,Urundel,2920.0,0.0,0.0,1.0,2.0,0.0,86.0,0.0,0.0,89.0,SI,SI,SI,-23.5516314679633,-64.3965188048038
SALTA,Orán,El Tabacal,1143.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,--,--,SI,-23.2500270361093,-64.2445058938392
SALTA,Rivadavia,Alto de la Sierra,450.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,3.0,10.0,--,--,--,-22.6893772924132,-62.4527756437584
SALTA,Rivadavia,Capitán Juan Pagé,213.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,--,--,--,-23.7084876711103,-62.3817949445121
SALTA,Rivadavia,Coronel Juan Solá,4714.0,30.0,0.0,1.0,2.0,0.0,96.0,0.0,0.0,129.0,SI,SI,SI,-23.4836432078231,-62.8913108733338
SALTA,Rivadavia,La Unión,2353.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,SI,-23.9462046990241,-63.1119727442095
SALTA,Rivadavia,Los Blancos,1073.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,--,--,SI,-23.630147809494,-62.5972373009179
SALTA,Rivadavia,Pluma de Pato,529.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,--,--,SI,-23.3808426324425,-63.0980556496311
SALTA,Rivadavia,Rivadavia,2155.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,--,--,SI,-24.1928479299753,-62.8855846188739
SALTA,Rivadavia,Santa María,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,--,--,--,-22.1394975256357,-62.8383245890232
SALTA,Rivadavia,Santa Victoria Este,1809.0,17.0,0.0,1.0,1.0,0.0,31.0,0.0,10.0,60.0,SI,--,SI,-22.2772903307188,-62.7043719454645
SALTA,Rosario de la Frontera,Antilla,542.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,--,--,SI,-26.1367474431656,-64.6079955159401
SALTA,Rosario de la Frontera,El Potrero,462.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-26.063895233234,-64.656831424558
SALTA,Rosario de la Frontera,Rosario de la Frontera,24140.0,2340.0,404.0,3.0,1.0,0.0,175.0,0.0,0.0,2923.0,SI,SI,SI,-25.8088971820865,-64.9840618242784
SALTA,Rosario de la Frontera,Copo Quile,487.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,--,--,SI,-26.0280256948964,-64.6831914609089
SALTA,Rosario de la Frontera,El Naranjo,161.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,40.0,--,SI,SI,-25.7376092528727,-65.0197887857072
SALTA,Rosario de Lerma,Campo Quijano,8929.0,223.0,0.0,360.0,3.0,0.0,148.0,0.0,0.0,734.0,SI,SI,SI,-24.9095603902622,-65.6395050258431
SALTA,Rosario de Lerma,La Silleta,1402.0,103.0,0.0,220.0,1.0,0.0,34.0,0.0,0.0,358.0,SI,--,--,-24.8784643256455,-65.5901794974296
SALTA,Rosario de Lerma,Rosario de Lerma,20795.0,1342.0,403.0,2602.0,1.0,0.0,4.0,0.0,10.0,4362.0,SI,SI,SI,-24.9780005506773,-65.5804316181731
SALTA,San Carlos,Angastaco,823.0,0.0,0.0,7.0,0.0,0.0,39.0,0.0,0.0,46.0,--,--,SI,-25.6837320095857,-66.1630084648275
SALTA,San Carlos,Animaná,1276.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0,52.0,SI,--,SI,-25.9250695350422,-65.9634886394429
SALTA,San Carlos,El Barrial,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,--,--,--,-25.9119189620255,-65.9509642786695
SALTA,San Carlos,San Carlos,2209.0,0.0,0.0,1.0,2.0,0.0,94.0,0.0,0.0,97.0,SI,--,SI,-25.8954496537353,-65.9374115460195
SALTA,Santa Victoria,Campo La Cruz,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,--,--,--,-22.4282266803066,-65.1454049664521
SALTA,Santa Victoria,Los Toldos,1002.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-22.2528953049178,-64.6816676603736
SALTA,Santa Victoria,Nazareno,916.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,135.0,196.0,--,--,--,-22.4818544506086,-65.0949733414157
SALTA,Santa Victoria,Poscaya,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,--,--,--,-22.4336266127546,-65.0678957138662
SALTA,Santa Victoria,San Marcos,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,--,--,--,-22.50900544813,-65.1012423839061
SALTA,Santa Victoria,Santa Victoria,1151.0,0.0,0.0,74.0,5.0,0.0,151.0,0.0,0.0,230.0,--,--,--,-22.2294615004585,-64.9503255468472
SAN JUAN,25 de Mayo,Villa Santa Rosa,3460.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,SI,SI,SI,-31.7448085385712,-68.3142412332522
SAN JUAN,25 de Mayo,Tupelí,1169.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,--,--,--,-31.8390315742989,-68.3573941216943
SAN JUAN,25 de Mayo,Villa Borjas - La Chimbera,5275.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,SI,--,--,-31.8100072529359,-68.3289623063813
SAN JUAN,25 de Mayo,Villa Borjas,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,--,--,--,-31.8100072529359,-68.3289623063813
SAN JUAN,9 de Julio,9 de Julio,3484.0,0.0,0.0,125.0,1.0,0.0,112.0,0.0,0.0,238.0,SI,SI,SI,-31.669750919971,-68.3900416378963
SAN JUAN,9 de Julio,Colonia Fiorito,384.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,--,--,--,-31.5551785871028,-68.4205987445022
SAN JUAN,9 de Julio,Las Chacritas,2760.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,91.0,--,--,SI,-31.5936417922213,-68.4077196718125
SAN JUAN,9 de Julio,Alto de Sierra,499.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,--,SI,SI,-31.5551785871028,-68.4205987445022
SAN JUAN,Albardón,El Rincón,1252.0,595.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,610.0,SI,SI,SI,-31.4480943761332,-68.5425141343624
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,22046.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,135.0,--,--,--,-31.421071066377,-68.4907605706737
SAN JUAN,Albardón,Villa General San Martin,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,--,--,--,-31.421071066377,-68.4907605706737
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,4472.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,93.0,--,--,--,-31.4454020414681,-68.417640160613
SAN JUAN,Angaco,Villa El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,--,SI,SI,-31.4454020414681,-68.417640160613
SAN JUAN,Calingasta,Barreal - Villa Pituil,3463.0,0.0,0.0,0.0,0.0,0.0,1086.0,1.0,0.0,1087.0,SI,SI,--,-31.6528323304108,-69.4815385910816
SAN JUAN,Calingasta,Calingasta,2198.0,0.0,0.0,0.0,2.0,0.0,256.0,0.0,0.0,258.0,SI,SI,--,-31.335410441528,-69.4273817834109
SAN JUAN,Calingasta,Tamberías,988.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,0.0,97.0,SI,SI,--,-31.46037726198,-69.4229130996947
SAN JUAN,Capital,San Juan,109123.0,14893.0,14449.0,9697.0,5.0,0.0,6050.0,234.0,3350.0,48678.0,SI,SI,SI,-31.5371970378027,-68.5250183173793
SAN JUAN,Caucete,Bermejo,484.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-31.5918363542723,-67.6623620492559
SAN JUAN,Caucete,Caucete,28222.0,1028.0,0.0,0.0,0.0,0.0,524.0,0.0,2500.0,4052.0,SI,SI,SI,-31.6514787868907,-68.2821404352408
SAN JUAN,Caucete,Vallecito,404.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,250.0,254.0,--,--,--,-31.7403744670002,-67.9885245900589
SAN JUAN,Caucete,Villa Independencia,823.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,--,--,--,-31.6245292071939,-68.3138150331219
SAN JUAN,Chimbas,Chimbas,87258.0,3297.0,0.0,944.0,0.0,0.0,1952.0,6.0,0.0,6199.0,SI,SI,SI,-31.4929011532856,-68.4840477499344
SAN JUAN,Chimbas,Villa Paula Albarracin,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,SI,SI,-31.4936358990356,-68.5357082138994
SAN JUAN,Iglesia,Angualasto,316.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,--,--,SI,-30.0536455973497,-69.1717079231376
SAN JUAN,Iglesia,Bella Vista,325.0,0.0,0.0,0.0,2.0,0.0,43.0,0.0,0.0,45.0,--,--,--,-30.4401531794669,-69.2447866603611
SAN JUAN,Iglesia,Iglesia,661.0,0.0,0.0,0.0,9.0,0.0,79.0,0.0,0.0,88.0,SI,--,--,-30.4128218913916,-69.2051642049627
SAN JUAN,Iglesia,Las Flores,906.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,111.0,SI,SI,SI,-30.3242644504455,-69.2453069928074
SAN JUAN,Iglesia,Pismanta,98.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,21.0,--,--,--,-30.2709800462776,-69.2286104874715
SAN JUAN,Iglesia,Rodeo,2625.0,0.0,0.0,0.0,0.0,0.0,472.0,1.0,10.0,483.0,SI,SI,SI,-30.209958054186,-69.1336132382893
SAN JUAN,Iglesia,Tudcum,699.0,0.0,0.0,0.0,1.0,0.0,89.0,0.0,0.0,90.0,SI,--,--,-30.1883781131447,-69.2702835946583
SAN JUAN,Jáchal,San Isidro,408.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,--,--,--,-30.1488923473271,-68.7044945534412
SAN JUAN,Jáchal,San José de Jáchal,10940.0,0.0,0.0,381.0,2.0,0.0,710.0,1.0,0.0,1094.0,SI,SI,SI,-30.2427672850044,-68.7454934559357
SAN JUAN,Jáchal,Tamberías,622.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,62.0,SI,--,--,-30.1822864487075,-68.7277857836372
SAN JUAN,Jáchal,Villa Mercedes,1439.0,0.0,0.0,0.0,4.0,0.0,170.0,0.0,0.0,174.0,SI,--,SI,-30.1088721898605,-68.7009429184891
SAN JUAN,Jáchal,Gran China,484.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,82.0,--,--,--,-30.1225273246059,-68.7161999143951
SAN JUAN,Jáchal,Huaco,1454.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,109.0,SI,--,--,-30.1570667184839,-68.4809365791381
SAN JUAN,Jáchal,Pampa Vieja,740.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,86.0,--,--,--,-30.2202750575676,-68.6909967597496
SAN JUAN,Jáchal,El Médano,96.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,--,--,--,-30.1293832105379,-68.6791733044187
SAN JUAN,Jáchal,Mogna,114.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,--,--,--,-30.6845100664473,-68.3775543569819
SAN JUAN,Jáchal,Niquivil,819.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,SI,--,SI,-30.4006750071532,-68.6910630973149
SAN JUAN,Jáchal,Villa Malvinas Argentinas,340.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,--,--,--,-30.2142413595614,-68.7165558327867
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,15409.0,578.0,0.0,0.0,1.0,0.0,186.0,4.0,0.0,769.0,SI,--,--,-31.6952378674877,-68.5923025771378
SAN JUAN,Pocito,Villa Centenario,778.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,--,SI,SI,-31.668402703149,-68.5222919302359
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,24240.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,98.0,--,SI,SI,-31.6219383886537,-68.5359580395485
SAN JUAN,Pocito,Quinto Cuartel,1661.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,101.0,SI,SI,SI,-31.6140359426027,-68.6001745092873
SAN JUAN,Pocito,Villa Aberastain,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,--,SI,SI,-31.65701277213,-68.573608949336
SAN JUAN,Pocito,Barrio Ruta 40,231.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,--,SI,SI,-31.8595308229437,-68.5345166485174
SAN JUAN,Pocito,Carpintería,1134.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,SI,--,SI,-31.8301409850684,-68.5420989256398
SAN JUAN,Rawson,Rawson,109424.0,8920.0,0.0,2.0,1.0,0.0,984.0,13.0,0.0,9920.0,SI,SI,SI,-31.5696190485463,-68.5577689018569
SAN JUAN,Rawson,Villa Krause,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,211.0,--,SI,SI,-31.583718555606,-68.5410817167198
SAN JUAN,Rawson,El Medanito,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,--,SI,--,-31.583482529045,-68.4697872532749
SAN JUAN,Rawson,Villa Bolaños,520.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,287.0,--,--,--,-31.6292970053945,-68.4706676954017
SAN JUAN,Rivadavia,Rivadavia,82582.0,2200.0,0.0,77.0,1.0,0.0,2203.0,12.0,3.0,4496.0,SI,SI,SI,-31.5335200372447,-68.5920689785483
SAN JUAN,San Martín,San Isidro (Est. Los Angacos),1440.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,--,SI,SI,-31.4870993000717,-68.325134344897
SAN JUAN,San Martín,Villa San Martín,1899.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,210.0,229.0,--,SI,SI,-31.5167619808371,-68.3526471246019
SAN JUAN,San Martín,Villa Don Bosco (Est. Angaco Sud),2557.0,0.0,0.0,3.0,0.0,0.0,73.0,0.0,0.0,76.0,SI,SI,SI,-31.5518882180598,-68.3390185136148
SAN JUAN,San Martín,Villa El Salvador,110.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,--,--,--,-31.4639044466924,-68.4095847372199
